Date,Close,Volume,Open,High,Low,Company,day,month,year,quarter
10/9/2023,178.99,42390770,176.81,179.05,175.8,Apple Inc,9,10,2023,4
10/6/2023,177.49,57266680,173.8,177.99,173.18,Apple Inc,6,10,2023,4
10/5/2023,174.91,48527920,173.79,175.45,172.68,Apple Inc,5,10,2023,4
10/4/2023,173.66,53020290,171.09,174.21,170.97,Apple Inc,4,10,2023,4
10/3/2023,172.4,49594610,172.255,173.63,170.82,Apple Inc,3,10,2023,4
10/2/2023,173.75,52164540,171.22,174.3,170.93,Apple Inc,2,10,2023,4
9/29/2023,171.21,51861080,172.02,173.07,170.341,Apple Inc,29,9,2023,3
9/28/2023,170.69,56294420,169.34,172.03,167.62,Apple Inc,28,9,2023,3
9/27/2023,170.43,66921810,172.62,173.04,169.05,Apple Inc,27,9,2023,3
9/26/2023,171.96,64588950,174.82,175.2,171.66,Apple Inc,26,9,2023,3
9/25/2023,176.08,46172740,174.2,176.97,174.15,Apple Inc,25,9,2023,3
9/22/2023,174.79,56725390,174.67,177.079,174.05,Apple Inc,22,9,2023,3
9/21/2023,173.93,63149120,174.55,176.3,173.86,Apple Inc,21,9,2023,3
9/20/2023,175.49,58436180,179.26,179.695,175.4,Apple Inc,20,9,2023,3
9/19/2023,179.07,51826940,177.52,179.63,177.13,Apple Inc,19,9,2023,3
9/18/2023,177.97,67257570,176.48,179.38,176.17,Apple Inc,18,9,2023,3
9/15/2023,175.01,109259500,176.48,176.495,173.82,Apple Inc,15,9,2023,3
9/14/2023,175.74,60895760,174,176.1,173.58,Apple Inc,14,9,2023,3
9/13/2023,174.21,84267930,176.51,177.3,173.98,Apple Inc,13,9,2023,3
9/12/2023,176.3,90370190,179.49,180.13,174.82,Apple Inc,12,9,2023,3
9/11/2023,179.36,58953050,180.07,180.3,177.34,Apple Inc,11,9,2023,3
9/8/2023,178.18,65602070,178.35,180.239,177.79,Apple Inc,8,9,2023,3
9/7/2023,177.56,112488800,175.18,178.21,173.54,Apple Inc,7,9,2023,3
9/6/2023,182.91,81755820,188.4,188.85,181.47,Apple Inc,6,9,2023,3
9/5/2023,189.7,45280030,188.28,189.98,187.61,Apple Inc,5,9,2023,3
9/1/2023,189.46,45766500,189.485,189.92,188.28,Apple Inc,1,9,2023,3
8/31/2023,187.87,60794470,187.84,189.12,187.48,Apple Inc,31,8,2023,3
8/30/2023,187.65,60813890,184.94,187.85,184.74,Apple Inc,30,8,2023,3
8/29/2023,184.12,53003950,179.695,184.9,179.5,Apple Inc,29,8,2023,3
8/28/2023,180.19,43820700,180.09,180.59,178.545,Apple Inc,28,8,2023,3
8/25/2023,178.61,51449590,177.38,179.15,175.82,Apple Inc,25,8,2023,3
8/24/2023,176.38,54945800,180.674,181.104,176.01,Apple Inc,24,8,2023,3
8/23/2023,181.12,52722750,178.52,181.55,178.325,Apple Inc,23,8,2023,3
8/22/2023,177.23,42084250,177.06,177.68,176.25,Apple Inc,22,8,2023,3
8/21/2023,175.84,46311880,175.07,176.13,173.735,Apple Inc,21,8,2023,3
8/18/2023,174.49,61172150,172.3,175.1,171.96,Apple Inc,18,8,2023,3
8/17/2023,174,66062880,177.14,177.5054,173.48,Apple Inc,17,8,2023,3
8/16/2023,176.57,46964860,177.13,178.54,176.5,Apple Inc,16,8,2023,3
8/15/2023,177.45,43622590,178.88,179.48,177.05,Apple Inc,15,8,2023,3
8/14/2023,179.46,43675630,177.97,179.69,177.305,Apple Inc,14,8,2023,3
8/11/2023,177.79,52036670,177.32,178.62,176.55,Apple Inc,11,8,2023,3
8/10/2023,177.97,54686850,179.48,180.75,177.6,Apple Inc,10,8,2023,3
8/9/2023,178.19,60378490,180.87,180.93,177.01,Apple Inc,9,8,2023,3
8/8/2023,179.8,67823000,179.69,180.27,177.58,Apple Inc,8,8,2023,3
8/7/2023,178.85,97576070,182.13,183.13,177.35,Apple Inc,7,8,2023,3
8/4/2023,181.99,115956800,185.52,187.38,181.92,Apple Inc,4,8,2023,3
8/3/2023,191.17,62243280,191.57,192.37,190.69,Apple Inc,3,8,2023,3
8/2/2023,192.58,50389330,195.04,195.18,191.8507,Apple Inc,2,8,2023,3
8/1/2023,195.605,35281430,196.235,196.73,195.28,Apple Inc,1,8,2023,3
7/31/2023,196.45,38824110,196.06,196.49,195.26,Apple Inc,31,7,2023,3
7/28/2023,195.83,48291440,194.67,196.626,194.14,Apple Inc,28,7,2023,3
7/27/2023,193.22,47460180,196.02,197.2,192.55,Apple Inc,27,7,2023,3
7/26/2023,194.5,47471870,193.67,195.64,193.32,Apple Inc,26,7,2023,3
7/25/2023,193.62,37283200,193.33,194.44,192.915,Apple Inc,25,7,2023,3
7/24/2023,192.75,45505100,193.41,194.91,192.25,Apple Inc,24,7,2023,3
7/21/2023,191.94,71951680,194.1,194.97,191.23,Apple Inc,21,7,2023,3
7/20/2023,193.13,59581200,195.09,196.47,192.495,Apple Inc,20,7,2023,3
7/19/2023,195.1,80507320,193.1,198.23,192.65,Apple Inc,19,7,2023,3
7/18/2023,193.73,48353770,193.35,194.33,192.415,Apple Inc,18,7,2023,3
7/17/2023,193.99,50520160,191.9,194.32,191.81,Apple Inc,17,7,2023,3
7/14/2023,190.69,41616240,190.23,191.1799,189.63,Apple Inc,14,7,2023,3
7/13/2023,190.54,41342340,190.5,191.19,189.78,Apple Inc,13,7,2023,3
7/12/2023,189.77,60750250,189.68,191.7,188.47,Apple Inc,12,7,2023,3
7/11/2023,188.08,46638120,189.16,189.3,186.6,Apple Inc,11,7,2023,3
7/10/2023,188.61,59922160,189.26,189.99,187.035,Apple Inc,10,7,2023,3
7/7/2023,190.68,46815000,191.41,192.67,190.24,Apple Inc,7,7,2023,3
7/6/2023,191.81,45156010,189.84,192.02,189.2,Apple Inc,6,7,2023,3
7/5/2023,191.33,46920260,191.565,192.98,190.62,Apple Inc,5,7,2023,3
7/3/2023,192.46,31346600,193.78,193.88,191.76,Apple Inc,3,7,2023,3
6/30/2023,193.97,85213220,191.63,194.48,191.26,Apple Inc,30,6,2023,2
6/29/2023,189.59,46347310,189.08,190.07,188.94,Apple Inc,29,6,2023,2
6/28/2023,189.25,51216800,187.93,189.9,187.6,Apple Inc,28,6,2023,2
6/27/2023,188.06,50730850,185.89,188.39,185.67,Apple Inc,27,6,2023,2
6/26/2023,185.27,48088660,186.83,188.05,185.23,Apple Inc,26,6,2023,2
6/23/2023,186.68,53117000,185.55,187.56,185.01,Apple Inc,23,6,2023,2
6/22/2023,187,51245330,183.74,187.045,183.67,Apple Inc,22,6,2023,2
6/21/2023,183.96,49515700,184.9,185.41,182.5901,Apple Inc,21,6,2023,2
6/20/2023,185.01,49799090,184.41,186.1,184.41,Apple Inc,20,6,2023,2
6/16/2023,184.92,101256200,186.73,186.99,184.27,Apple Inc,16,6,2023,2
6/15/2023,186.01,65433170,183.96,186.52,183.78,Apple Inc,15,6,2023,2
6/14/2023,183.95,57462880,183.37,184.39,182.02,Apple Inc,14,6,2023,2
6/13/2023,183.31,54929130,182.8,184.15,182.44,Apple Inc,13,6,2023,2
6/12/2023,183.79,54755000,181.27,183.89,180.97,Apple Inc,12,6,2023,2
6/9/2023,180.96,48899970,181.5,182.23,180.63,Apple Inc,9,6,2023,2
6/8/2023,180.57,50214880,177.895,180.84,177.46,Apple Inc,8,6,2023,2
6/7/2023,177.82,61944620,178.44,181.21,177.32,Apple Inc,7,6,2023,2
6/6/2023,179.21,64848370,179.965,180.12,177.43,Apple Inc,6,6,2023,2
6/5/2023,179.58,121946500,182.63,184.951,178.035,Apple Inc,5,6,2023,2
6/2/2023,180.95,61996910,181.03,181.78,179.26,Apple Inc,2,6,2023,2
6/1/2023,180.09,68901810,177.7,180.12,176.9306,Apple Inc,1,6,2023,2
5/31/2023,177.25,99625290,177.325,179.35,176.76,Apple Inc,31,5,2023,2
5/30/2023,177.3,55964400,176.96,178.99,176.57,Apple Inc,30,5,2023,2
5/26/2023,175.43,54834980,173.32,175.77,173.11,Apple Inc,26,5,2023,2
5/25/2023,172.99,56058260,172.41,173.895,171.69,Apple Inc,25,5,2023,2
5/24/2023,171.84,45143490,171.09,172.4183,170.52,Apple Inc,24,5,2023,2
5/23/2023,171.56,50747260,173.13,173.3794,171.275,Apple Inc,23,5,2023,2
5/22/2023,174.2,43570930,173.98,174.71,173.45,Apple Inc,22,5,2023,2
5/19/2023,175.16,55809480,176.39,176.39,174.94,Apple Inc,19,5,2023,2
5/18/2023,175.05,65496660,173,175.24,172.58,Apple Inc,18,5,2023,2
5/17/2023,172.69,57951600,171.71,172.925,170.4201,Apple Inc,17,5,2023,2
5/16/2023,172.07,42110290,171.99,173.1383,171.7991,Apple Inc,16,5,2023,2
5/15/2023,172.07,37266660,173.16,173.21,171.47,Apple Inc,15,5,2023,2
5/12/2023,172.57,45533140,173.62,174.06,171,Apple Inc,12,5,2023,2
5/11/2023,173.75,49514680,173.85,174.59,172.17,Apple Inc,11,5,2023,2
5/10/2023,173.555,53724500,173.02,174.03,171.9,Apple Inc,10,5,2023,2
5/9/2023,171.77,45326870,173.05,173.54,171.6,Apple Inc,9,5,2023,2
5/8/2023,173.5,55962790,172.48,173.85,172.11,Apple Inc,8,5,2023,2
5/5/2023,173.57,113453200,170.975,174.3,170.76,Apple Inc,5,5,2023,2
5/4/2023,165.79,81235430,164.89,167.04,164.31,Apple Inc,4,5,2023,2
5/3/2023,167.45,65136020,169.5,170.92,167.16,Apple Inc,3,5,2023,2
5/2/2023,168.54,48425700,170.09,170.35,167.54,Apple Inc,2,5,2023,2
5/1/2023,169.59,52472940,169.28,170.45,168.64,Apple Inc,1,5,2023,2
4/28/2023,169.68,55275850,168.49,169.85,167.8801,Apple Inc,28,4,2023,2
4/27/2023,168.41,64902330,165.19,168.56,165.19,Apple Inc,27,4,2023,2
4/26/2023,163.76,45498800,163.055,165.28,162.8,Apple Inc,26,4,2023,2
4/25/2023,163.77,48714060,165.19,166.305,163.73,Apple Inc,25,4,2023,2
4/24/2023,165.33,41949580,165,165.6,163.89,Apple Inc,24,4,2023,2
4/21/2023,165.02,58337340,165.05,166.4521,164.49,Apple Inc,21,4,2023,2
4/20/2023,166.65,52456380,166.09,167.87,165.56,Apple Inc,20,4,2023,2
4/19/2023,167.63,47720170,165.8,168.16,165.54,Apple Inc,19,4,2023,2
4/18/2023,166.47,49923010,166.1,167.41,165.65,Apple Inc,18,4,2023,2
4/17/2023,165.23,41516220,165.09,165.39,164.03,Apple Inc,17,4,2023,2
4/14/2023,165.21,49386480,164.59,166.32,163.82,Apple Inc,14,4,2023,2
4/13/2023,165.56,68445650,161.63,165.8,161.42,Apple Inc,13,4,2023,2
4/12/2023,160.1,50133060,161.22,162.06,159.78,Apple Inc,12,4,2023,2
4/11/2023,160.8,47644220,162.35,162.36,160.51,Apple Inc,11,4,2023,2
4/10/2023,162.03,47716880,161.42,162.03,160.08,Apple Inc,10,4,2023,2
4/6/2023,164.66,45390120,162.43,164.9584,162,Apple Inc,6,4,2023,2
4/5/2023,163.76,51511740,164.74,165.05,161.8,Apple Inc,5,4,2023,2
4/4/2023,165.63,46278300,166.595,166.84,165.11,Apple Inc,4,4,2023,2
4/3/2023,166.17,56976190,164.27,166.29,164.22,Apple Inc,3,4,2023,2
3/31/2023,164.9,68749790,162.44,165,161.91,Apple Inc,31,3,2023,1
3/30/2023,162.36,49501690,161.53,162.47,161.271,Apple Inc,30,3,2023,1
3/29/2023,160.77,51305690,159.37,161.05,159.35,Apple Inc,29,3,2023,1
3/28/2023,157.65,45992150,157.97,158.49,155.98,Apple Inc,28,3,2023,1
3/27/2023,158.28,52390270,159.94,160.77,157.87,Apple Inc,27,3,2023,1
3/24/2023,160.25,59256340,158.86,160.34,157.85,Apple Inc,24,3,2023,1
3/23/2023,158.93,67622060,158.83,161.5501,157.68,Apple Inc,23,3,2023,1
3/22/2023,157.83,75701810,159.3,162.14,157.81,Apple Inc,22,3,2023,1
3/21/2023,159.28,73938290,157.32,159.4,156.54,Apple Inc,21,3,2023,1
3/20/2023,157.4,73641420,155.07,157.82,154.15,Apple Inc,20,3,2023,1
3/17/2023,155,98944630,156.08,156.74,154.28,Apple Inc,17,3,2023,1
3/16/2023,155.85,76254420,152.16,156.46,151.64,Apple Inc,16,3,2023,1
3/15/2023,152.99,77167870,151.19,153.245,149.92,Apple Inc,15,3,2023,1
3/14/2023,152.59,73695890,151.28,153.4,150.1,Apple Inc,14,3,2023,1
3/13/2023,150.47,84457120,147.805,153.14,147.7,Apple Inc,13,3,2023,1
3/10/2023,148.5,68572400,150.21,150.94,147.6096,Apple Inc,10,3,2023,1
3/9/2023,150.59,53833580,153.559,154.535,150.225,Apple Inc,9,3,2023,1
3/8/2023,152.87,47204790,152.81,153.47,151.83,Apple Inc,8,3,2023,1
3/7/2023,151.6,56182030,153.7,154.0299,151.13,Apple Inc,7,3,2023,1
3/6/2023,153.83,87558030,153.785,156.3,153.46,Apple Inc,6,3,2023,1
3/3/2023,151.03,70732300,148.045,151.11,147.33,Apple Inc,3,3,2023,1
3/2/2023,145.91,52279760,144.38,146.71,143.9,Apple Inc,2,3,2023,1
3/1/2023,145.31,55478990,146.83,147.2285,145.01,Apple Inc,1,3,2023,1
2/28/2023,147.41,50547000,147.05,149.08,146.83,Apple Inc,28,2,2023,1
2/27/2023,147.92,44998470,147.71,149.17,147.45,Apple Inc,27,2,2023,1
2/24/2023,146.71,55469610,147.11,147.19,145.7202,Apple Inc,24,2,2023,1
2/23/2023,149.4,48394250,150.09,150.34,147.24,Apple Inc,23,2,2023,1
2/22/2023,148.91,51011310,148.87,149.95,147.16,Apple Inc,22,2,2023,1
2/21/2023,148.48,58867230,150.2,151.3,148.405,Apple Inc,21,2,2023,1
2/17/2023,152.55,59144120,152.35,153,150.85,Apple Inc,17,2,2023,1
2/16/2023,153.71,68167940,153.51,156.33,153.3475,Apple Inc,16,2,2023,1
2/15/2023,155.33,65669250,153.11,155.5,152.88,Apple Inc,15,2,2023,1
2/14/2023,153.2,61707570,152.12,153.77,150.86,Apple Inc,14,2,2023,1
2/13/2023,153.85,62199010,150.952,154.26,150.92,Apple Inc,13,2,2023,1
2/10/2023,151.01,57450710,149.46,151.3401,149.22,Apple Inc,10,2,2023,1
2/9/2023,150.87,56007140,153.775,154.33,150.42,Apple Inc,9,2,2023,1
2/8/2023,151.92,64120080,153.88,154.58,151.168,Apple Inc,8,2,2023,1
2/7/2023,154.65,83322550,150.64,155.23,150.64,Apple Inc,7,2,2023,1
2/6/2023,151.73,69858310,152.575,153.1,150.78,Apple Inc,6,2,2023,1
2/3/2023,154.5,154357300,148.03,157.38,147.83,Apple Inc,3,2,2023,1
2/2/2023,150.82,118339000,148.9,151.18,148.17,Apple Inc,2,2,2023,1
2/1/2023,145.43,77663630,143.97,146.61,141.32,Apple Inc,1,2,2023,1
1/31/2023,144.29,65874460,142.7,144.34,142.28,Apple Inc,31,1,2023,1
1/30/2023,143,64015270,144.955,145.55,142.85,Apple Inc,30,1,2023,1
1/27/2023,145.93,70555840,143.155,147.23,143.08,Apple Inc,27,1,2023,1
1/26/2023,143.96,54105070,143.17,144.25,141.9,Apple Inc,26,1,2023,1
1/25/2023,141.86,65799350,140.89,142.43,138.81,Apple Inc,25,1,2023,1
1/24/2023,142.53,66435140,140.305,143.16,140.3,Apple Inc,24,1,2023,1
1/23/2023,141.11,81760310,138.12,143.315,137.9,Apple Inc,23,1,2023,1
1/20/2023,137.87,80223630,135.28,138.02,134.22,Apple Inc,20,1,2023,1
1/19/2023,135.27,58280410,134.08,136.25,133.77,Apple Inc,19,1,2023,1
1/18/2023,135.21,69672800,136.815,138.61,135.03,Apple Inc,18,1,2023,1
1/17/2023,135.94,63646630,134.83,137.29,134.13,Apple Inc,17,1,2023,1
1/13/2023,134.76,57809720,132.03,134.92,131.66,Apple Inc,13,1,2023,1
1/12/2023,133.41,71379650,133.88,134.26,131.44,Apple Inc,12,1,2023,1
1/11/2023,133.49,69458950,131.25,133.51,130.46,Apple Inc,11,1,2023,1
1/10/2023,130.73,63896160,130.26,131.2636,128.12,Apple Inc,10,1,2023,1
1/9/2023,130.15,70790810,130.465,133.41,129.89,Apple Inc,9,1,2023,1
1/6/2023,129.62,87754720,126.01,130.29,124.89,Apple Inc,6,1,2023,1
1/5/2023,125.02,80962710,127.13,127.77,124.76,Apple Inc,5,1,2023,1
1/4/2023,126.36,89113630,126.89,128.6557,125.08,Apple Inc,4,1,2023,1
1/3/2023,125.07,112117500,130.28,130.9,124.17,Apple Inc,3,1,2023,1
12/30/2022,129.93,77034210,128.41,129.95,127.43,Apple Inc,30,12,2022,4
12/29/2022,129.61,75703710,127.99,130.4814,127.73,Apple Inc,29,12,2022,4
12/28/2022,126.04,85438390,129.67,131.0275,125.87,Apple Inc,28,12,2022,4
12/27/2022,130.03,69007830,131.38,131.41,128.72,Apple Inc,27,12,2022,4
12/23/2022,131.86,63814890,130.92,132.415,129.64,Apple Inc,23,12,2022,4
12/22/2022,132.23,77852110,134.352,134.56,130.3,Apple Inc,22,12,2022,4
12/21/2022,135.45,85927990,132.98,136.81,132.75,Apple Inc,21,12,2022,4
12/20/2022,132.3,77432820,131.39,133.25,129.89,Apple Inc,20,12,2022,4
12/19/2022,132.37,79592610,135.11,135.2,131.32,Apple Inc,19,12,2022,4
12/16/2022,134.51,160156900,136.685,137.65,133.73,Apple Inc,16,12,2022,4
12/15/2022,136.5,98931910,141.11,141.8,136.025,Apple Inc,15,12,2022,4
12/14/2022,143.21,82291180,145.35,146.655,141.16,Apple Inc,14,12,2022,4
12/13/2022,145.47,93886160,149.5,149.9692,144.24,Apple Inc,13,12,2022,4
12/12/2022,144.49,70462650,142.7,144.5,141.06,Apple Inc,12,12,2022,4
12/9/2022,142.16,76097010,142.34,145.57,140.9,Apple Inc,9,12,2022,4
12/8/2022,142.65,62128340,142.36,143.52,141.1,Apple Inc,8,12,2022,4
12/7/2022,140.94,69721090,142.19,143.37,140,Apple Inc,7,12,2022,4
12/6/2022,142.91,64727190,147.075,147.3,141.92,Apple Inc,6,12,2022,4
12/5/2022,146.63,68826440,147.77,150.9199,145.77,Apple Inc,5,12,2022,4
12/2/2022,147.81,65447450,145.96,148,145.65,Apple Inc,2,12,2022,4
12/1/2022,148.31,71250420,148.21,149.13,146.61,Apple Inc,1,12,2022,4
11/30/2022,148.03,111380900,141.395,148.72,140.55,Apple Inc,30,11,2022,4
11/29/2022,141.17,83763800,144.29,144.81,140.355,Apple Inc,29,11,2022,4
11/28/2022,144.22,69346520,145.14,146.64,143.38,Apple Inc,28,11,2022,4
11/25/2022,148.11,35195860,148.305,148.88,147.12,Apple Inc,25,11,2022,4
11/23/2022,151.07,58301400,149.45,151.83,149.34,Apple Inc,23,11,2022,4
11/22/2022,150.18,51804130,148.13,150.42,146.925,Apple Inc,22,11,2022,4
11/21/2022,148.01,58724070,150.16,150.37,147.715,Apple Inc,21,11,2022,4
11/18/2022,151.29,74829570,152.305,152.7,149.97,Apple Inc,18,11,2022,4
11/17/2022,150.72,80389400,146.43,151.48,146.15,Apple Inc,17,11,2022,4
11/16/2022,148.79,64218270,149.13,149.87,147.29,Apple Inc,16,11,2022,4
11/15/2022,150.04,89868330,152.215,153.59,148.5613,Apple Inc,15,11,2022,4
11/14/2022,148.28,73374110,148.97,150.28,147.43,Apple Inc,14,11,2022,4
11/11/2022,149.7,93979670,145.82,150.01,144.37,Apple Inc,11,11,2022,4
11/10/2022,146.87,118854000,141.24,146.87,139.5,Apple Inc,10,11,2022,4
11/9/2022,134.87,74917790,138.5,138.55,134.5933,Apple Inc,9,11,2022,4
11/8/2022,139.5,89908480,140.41,141.43,137.49,Apple Inc,8,11,2022,4
11/7/2022,138.92,83374630,137.11,139.145,135.671,Apple Inc,7,11,2022,4
11/4/2022,138.38,140814800,142.09,142.67,134.38,Apple Inc,4,11,2022,4
11/3/2022,138.88,97918520,142.06,142.8,138.75,Apple Inc,3,11,2022,4
11/2/2022,145.03,93604620,148.945,152.17,145,Apple Inc,2,11,2022,4
11/1/2022,150.65,80379350,155.08,155.45,149.13,Apple Inc,1,11,2022,4
10/31/2022,153.34,97943170,153.155,154.24,151.92,Apple Inc,31,10,2022,4
10/28/2022,155.74,164762400,148.2,157.5,147.82,Apple Inc,28,10,2022,4
10/27/2022,144.8,109180200,148.07,149.046,144.13,Apple Inc,27,10,2022,4
10/26/2022,149.35,88436170,150.96,151.99,148.04,Apple Inc,26,10,2022,4
10/25/2022,152.34,74732290,150.09,152.49,149.36,Apple Inc,25,10,2022,4
10/24/2022,149.45,75981920,147.185,150.23,146,Apple Inc,24,10,2022,4
10/21/2022,147.27,86548610,142.87,147.8479,142.649,Apple Inc,21,10,2022,4
10/20/2022,143.39,64521990,143.02,145.89,142.65,Apple Inc,20,10,2022,4
10/19/2022,143.86,61758340,141.69,144.9492,141.5,Apple Inc,19,10,2022,4
10/18/2022,143.75,99136610,145.49,146.7,140.61,Apple Inc,18,10,2022,4
10/17/2022,142.41,85250940,141.065,142.9,140.27,Apple Inc,17,10,2022,4
10/14/2022,138.38,88597970,144.31,144.52,138.19,Apple Inc,14,10,2022,4
10/13/2022,142.99,113224000,134.99,143.59,134.37,Apple Inc,13,10,2022,4
10/12/2022,138.34,70433740,139.13,140.36,138.16,Apple Inc,12,10,2022,4
10/11/2022,138.98,77033670,139.9,141.35,138.22,Apple Inc,11,10,2022,4
10/10/2022,140.42,74899000,140.42,141.89,138.5729,Apple Inc,10,10,2022,4
10/7/2022,140.09,85925560,142.54,143.1,139.445,Apple Inc,7,10,2022,4
10/6/2022,145.43,68402170,145.81,147.54,145.22,Apple Inc,6,10,2022,4
10/5/2022,146.4,79470970,144.075,147.38,143.01,Apple Inc,5,10,2022,4
10/4/2022,146.1,87830060,145.03,146.22,144.26,Apple Inc,4,10,2022,4
10/3/2022,142.45,114311700,138.21,143.07,137.685,Apple Inc,3,10,2022,4
9/30/2022,138.2,124925300,141.28,143.1,138,Apple Inc,30,9,2022,3
9/29/2022,142.48,128138200,146.1,146.72,140.68,Apple Inc,29,9,2022,3
9/28/2022,149.84,146691400,147.64,150.6414,144.84,Apple Inc,28,9,2022,3
9/27/2022,151.76,84442740,152.74,154.72,149.945,Apple Inc,27,9,2022,3
9/26/2022,150.77,93339410,149.66,153.7701,149.64,Apple Inc,26,9,2022,3
9/23/2022,150.43,96029910,151.19,151.47,148.56,Apple Inc,23,9,2022,3
9/22/2022,152.74,86652540,152.38,154.47,150.91,Apple Inc,22,9,2022,3
9/21/2022,153.72,101696800,157.34,158.74,153.6,Apple Inc,21,9,2022,3
9/20/2022,156.9,107689800,153.4,158.08,153.08,Apple Inc,20,9,2022,3
9/19/2022,154.48,81474250,149.31,154.56,149.1,Apple Inc,19,9,2022,3
9/16/2022,150.7,162278800,151.21,151.35,148.37,Apple Inc,16,9,2022,3
9/15/2022,152.37,90481110,154.65,155.24,151.38,Apple Inc,15,9,2022,3
9/14/2022,155.31,87965410,154.785,157.1,153.6106,Apple Inc,14,9,2022,3
9/13/2022,153.84,122656600,159.9,160.54,153.37,Apple Inc,13,9,2022,3
9/12/2022,163.43,104956000,159.59,164.26,159.3,Apple Inc,12,9,2022,3
9/9/2022,157.37,68081010,155.47,157.82,154.75,Apple Inc,9,9,2022,3
9/8/2022,154.46,84923850,154.64,156.36,152.68,Apple Inc,8,9,2022,3
9/7/2022,155.96,87449570,154.825,156.67,153.61,Apple Inc,7,9,2022,3
9/6/2022,154.53,73714840,156.47,157.09,153.69,Apple Inc,6,9,2022,3
9/2/2022,155.81,76957770,159.75,160.362,154.965,Apple Inc,2,9,2022,3
9/1/2022,157.96,74229900,156.64,158.42,154.67,Apple Inc,1,9,2022,3
8/31/2022,157.22,87991090,160.305,160.58,157.14,Apple Inc,31,8,2022,3
8/30/2022,158.91,77906200,162.13,162.56,157.72,Apple Inc,30,8,2022,3
8/29/2022,161.38,73313950,161.145,162.9,159.82,Apple Inc,29,8,2022,3
8/26/2022,163.62,78960980,170.57,171.05,163.56,Apple Inc,26,8,2022,3
8/25/2022,170.03,51218210,168.78,170.14,168.35,Apple Inc,25,8,2022,3
8/24/2022,167.53,53841520,167.32,168.11,166.245,Apple Inc,24,8,2022,3
8/23/2022,167.23,54147080,167.08,168.71,166.65,Apple Inc,23,8,2022,3
8/22/2022,167.57,69026810,169.69,169.86,167.135,Apple Inc,22,8,2022,3
8/19/2022,171.52,70346300,173.03,173.74,171.3101,Apple Inc,19,8,2022,3
8/18/2022,174.15,62290080,173.75,174.9,173.12,Apple Inc,18,8,2022,3
8/17/2022,174.55,79542040,172.77,176.15,172.57,Apple Inc,17,8,2022,3
8/16/2022,173.03,56377050,172.78,173.71,171.6618,Apple Inc,16,8,2022,3
8/15/2022,173.19,54091690,171.52,173.39,171.345,Apple Inc,15,8,2022,3
8/12/2022,172.1,68039380,169.82,172.17,169.4,Apple Inc,12,8,2022,3
8/11/2022,168.49,57149160,170.06,170.99,168.19,Apple Inc,11,8,2022,3
8/10/2022,169.24,70170540,167.68,169.34,166.9,Apple Inc,10,8,2022,3
8/9/2022,164.92,63135500,164.02,165.82,163.25,Apple Inc,9,8,2022,3
8/8/2022,164.87,60362340,166.37,167.81,164.2,Apple Inc,8,8,2022,3
8/5/2022,165.35,56696990,163.21,165.85,163,Apple Inc,5,8,2022,3
8/4/2022,165.81,55474140,166.005,167.19,164.43,Apple Inc,4,8,2022,3
8/3/2022,166.13,82507490,160.84,166.59,160.75,Apple Inc,3,8,2022,3
8/2/2022,160.01,59907030,160.1,162.41,159.63,Apple Inc,2,8,2022,3
8/1/2022,161.51,67829380,161.01,163.59,160.89,Apple Inc,1,8,2022,3
7/29/2022,162.51,101786900,161.24,163.63,159.5,Apple Inc,29,7,2022,3
7/28/2022,157.35,81378730,156.98,157.64,154.41,Apple Inc,28,7,2022,3
7/27/2022,156.79,78620690,152.58,157.33,152.16,Apple Inc,27,7,2022,3
7/26/2022,151.6,55138690,152.265,153.085,150.8,Apple Inc,26,7,2022,3
7/25/2022,152.95,53623950,154.01,155.04,152.28,Apple Inc,25,7,2022,3
7/22/2022,154.09,66675410,155.39,156.28,153.41,Apple Inc,22,7,2022,3
7/21/2022,155.35,65086640,154.5,155.57,151.94,Apple Inc,21,7,2022,3
7/20/2022,153.04,64823410,151.12,153.72,150.37,Apple Inc,20,7,2022,3
7/19/2022,151,82982370,147.92,151.23,146.91,Apple Inc,19,7,2022,3
7/18/2022,147.07,81420870,150.74,151.57,146.7,Apple Inc,18,7,2022,3
7/15/2022,150.17,76259930,149.78,150.86,148.2,Apple Inc,15,7,2022,3
7/14/2022,148.47,78140740,144.08,148.95,143.25,Apple Inc,14,7,2022,3
7/13/2022,145.49,71185560,142.99,146.45,142.1201,Apple Inc,13,7,2022,3
7/12/2022,145.86,77588760,145.76,148.45,145.05,Apple Inc,12,7,2022,3
7/11/2022,144.87,63305110,145.67,146.64,143.78,Apple Inc,11,7,2022,3
7/8/2022,147.04,64547800,145.265,147.55,145,Apple Inc,8,7,2022,3
7/7/2022,146.35,66253710,143.29,146.55,143.28,Apple Inc,7,7,2022,3
7/6/2022,142.92,74064250,141.355,144.12,141.08,Apple Inc,6,7,2022,3
7/5/2022,141.56,73429640,137.77,141.61,136.93,Apple Inc,5,7,2022,3
7/1/2022,138.93,71051550,136.04,139.04,135.66,Apple Inc,1,7,2022,3
6/30/2022,136.72,98964470,137.25,138.37,133.7737,Apple Inc,30,6,2022,2
6/29/2022,139.23,66242410,137.46,140.67,136.67,Apple Inc,29,6,2022,2
6/28/2022,137.44,67315330,142.13,143.422,137.325,Apple Inc,28,6,2022,2
6/27/2022,141.66,70207910,142.695,143.49,140.965,Apple Inc,27,6,2022,2
